CustomerID,OrderID,OrderDate,OrderAmount
C0284,O02205,2022-07-14,169.76
C0453,O02206,2023-10-25,1.4
C0461,O02207,2023-04-25,107.04
C0081,O02208,2022-05-03,45.43
C0114,O02209,2023-02-04,94.54
C0040,O02210,2023-11-30,119.08
C0301,O02211,2023-03-28,41.93
C0224,O02212,2023-10-23,11.42
C0318,O02213,2022-04-14,7.22
C0349,O02214,2023-04-07,88.9
C0115,O02215,2023-12-19,73.53
C0186,O02216,2023-12-11,135.56
C0323,O02217,2023-01-31,71.28
C0056,O02218,2022-12-03,54.9
C0040,O02219,2023-08-22,50.76
C0354,O02220,2022-05-22,2.68
C0040,O02221,2022-11-13,40.88
C0347,O02222,2023-12-12,373.05
C0461,O02223,2023-07-12,206.8
C0237,O02224,2023-06-11,39.95
C0289,O02225,2023-07-10,88.62
C0262,O02226,2023-02-05,187.93
C0216,O02227,2023-11-12,58.21
C0147,O02228,2022-11-06,1.81
C0336,O02229,2023-05-10,7.74
C0168,O02230,2023-07-10,71.42
C0092,O02231,2023-09-02,348.8
C0353,O02232,2022-04-19,118.16
C0059,O02233,2023-01-07,7.36
C0059,O02234,2023-09-08,20.99
C0304,O02235,2022-07-25,147.54
C0169,O02236,2022-02-12,184.16
C0269,O02237,2022-09-02,96.15
C0363,O02238,2022-10-14,103.4
C0045,O02239,2022-12-21,2.87
C0345,O02240,2023-04-21,176.33
C0181,O02241,2022-03-24,155.25
C0170,O02242,2022-04-20,29.98
C0356,O02243,2022-07-09,123.33
C0191,O02244,2022-09-08,24.19
C0155,O02245,2023-12-25,4.12
C0422,O02246,2022-10-18,22.46
C0188,O02247,2023-10-07,19.68
C0007,O02248,2022-07-20,41.21
C0133,O02249,2022-11-22,54.21
C0235,O02250,2023-05-26,71.04
C0045,O02251,2023-02-13,64.77
C0314,O02252,2023-08-30,31.56
C0249,O02253,2023-05-23,2.96
C0499,O02254,2023-08-24,92.91
C0031,O02255,2022-03-13,50.38
C0023,O02256,2022-09-04,35.48
C0426,O02257,2023-10-03,201.7
C0394,O02258,2023-12-25,137.34
C0160,O02259,2023-08-31,195.03
C0363,O02260,2023-08-10,68.32
C0437,O02261,2023-07-20,14.03
C0158,O02262,2022-12-10,119.15
C0039,O02263,2022-02-23,23.08
C0415,O02264,2023-12-31,58.2
C0082,O02265,2023-06-12,6.72
C0356,O02266,2023-09-03,174.47
C0258,O02267,2023-06-16,13.46
C0206,O02268,2023-07-12,233.41
C0077,O02269,2022-07-12,199.68
C0477,O02270,2022-02-27,62.47
C0012,O02271,2023-03-13,136.4
C0295,O02272,2022-04-21,96.61
C0450,O02273,2022-05-09,162.49
C0224,O02274,2023-12-07,56.53
C0013,O02275,2022-11-22,154.09
C0046,O02276,2022-01-08,62.07
C0155,O02277,2022-01-29,282.96
C0113,O02278,2022-04-22,66.63
C0233,O02279,2023-11-04,62.1
C0017,O02280,2022-05-11,153.75
C0360,O02281,2022-07-07,172.36
C0223,O02282,2023-11-06,80.85
C0354,O02283,2023-12-10,19.82
C0188,O02284,2023-04-20,63.07
C0448,O02285,2022-12-30,344.43
C0344,O02286,2022-07-23,139.83
C0365,O02287,2022-07-31,166.69
C0163,O02288,2023-09-13,3.34
C0496,O02289,2022-10-03,63.08
C0326,O02290,2022-03-14,104.02
C0467,O02291,2023-11-10,177.21
C0414,O02292,2022-08-31,5.05
C0455,O02293,2022-04-12,191.35
C0074,O02294,2023-11-16,79.5
C0233,O02295,2022-06-20,21.98
C0224,O02296,2023-10-15,38.16
C0482,O02297,2022-07-07,33.12
C0319,O02298,2023-03-17,75.69
C0412,O02299,2022-03-27,5.31
C0060,O02300,2023-04-21,17.26
C0335,O02301,2022-02-21,167.5
C0222,O02302,2022-04-21,14.23
C0037,O02303,2022-02-12,26.58
C0477,O02304,2022-07-30,60.4
C0278,O02305,2022-07-19,72.8
C0196,O02306,2023-09-19,144.23
C0404,O02307,2022-01-26,59.3
C0352,O02308,2022-10-26,156.0
C0484,O02309,2022-03-18,96.32
C0242,O02310,2022-05-17,12.0
C0324,O02311,2022-01-20,17.0
C0219,O02312,2023-03-16,57.45
C0192,O02313,2022-07-30,50.57
C0017,O02314,2023-07-05,136.08
C0012,O02315,2023-03-11,86.93
C0406,O02316,2022-07-26,49.12
C0401,O02317,2023-03-15,18.72
C0394,O02318,2023-10-28,25.73
C0374,O02319,2022-02-11,85.68
C0193,O02320,2023-02-15,55.07
C0022,O02321,2023-06-07,72.35
C0474,O02322,2023-09-02,18.71
C0120,O02323,2023-03-03,108.74
C0210,O02324,2022-10-02,191.42
C0306,O02325,2023-03-24,29.83
C0270,O02326,2023-01-04,67.63
C0192,O02327,2022-08-08,371.02
C0175,O02328,2023-07-31,40.53
C0285,O02329,2022-08-20,90.4
C0204,O02330,2022-11-24,9.45
C0164,O02331,2023-03-19,93.14
C0251,O02332,2022-02-21,9.39
C0227,O02333,2023-01-11,319.99
C0436,O02334,2022-09-20,125.76
C0381,O02335,2022-09-24,155.19
C0460,O02336,2022-12-25,121.77
C0007,O02337,2022-11-13,89.09
C0029,O02338,2022-11-20,59.77
C0395,O02339,2023-10-28,195.46
C0033,O02340,2023-10-14,314.27
C0134,O02341,2023-07-17,69.12
C0367,O02342,2023-09-21,268.14
C0079,O02343,2023-02-25,87.55
C0416,O02344,2022-02-15,77.3
C0435,O02345,2023-08-23,60.6
C0459,O02346,2023-12-21,23.48
C0058,O02347,2022-09-26,0.37
C0471,O02348,2023-08-24,27.64
C0026,O02349,2023-01-16,71.28
C0482,O02350,2022-04-28,47.8
C0430,O02351,2023-07-20,59.51
C0226,O02352,2022-04-26,394.5
C0285,O02353,2023-09-22,43.12
C0004,O02354,2022-09-17,60.18
C0465,O02355,2022-03-16,14.33
C0099,O02356,2023-04-25,4.91
C0397,O02357,2022-11-01,149.35
C0489,O02358,2022-01-07,84.56
C0039,O02359,2023-01-01,143.01
C0271,O02360,2023-09-26,16.24
C0375,O02361,2023-06-07,84.82
C0285,O02362,2022-12-14,29.26
C0157,O02363,2023-03-14,25.89
C0075,O02364,2022-08-03,1.16
C0372,O02365,2023-03-05,13.97
C0288,O02366,2023-05-13,37.0
C0130,O02367,2023-06-24,12.43
C0175,O02368,2023-01-02,425.86
C0462,O02369,2022-11-09,36.91
C0084,O02370,2023-06-22,13.96
C0022,O02371,2022-02-23,22.2
C0459,O02372,2023-06-25,88.6
C0027,O02373,2023-04-12,6.62
C0195,O02374,2022-06-13,198.37
C0337,O02375,2022-11-30,325.71
C0382,O02376,2023-07-01,28.34
C0236,O02377,2022-12-14,59.8
C0440,O02378,2022-09-30,2.24
C0092,O02379,2023-12-21,102.36
C0477,O02380,2023-02-18,53.43
C0021,O02381,2023-05-15,31.48
C0303,O02382,2022-04-03,23.17
C0464,O02383,2023-11-16,106.14
C0357,O02384,2022-03-20,53.82
C0443,O02385,2023-09-14,19.8
C0084,O02386,2022-08-05,116.83
C0262,O02387,2022-12-24,83.26
C0147,O02388,2023-09-10,195.67
C0441,O02389,2023-05-22,12.5
C0453,O02390,2023-07-13,154.02
C0387,O02391,2022-06-30,111.94
C0257,O02392,2023-07-30,12.22
C0058,O02393,2022-09-03,118.69
C0380,O02394,2022-09-01,58.26
C0422,O02395,2023-05-21,290.01
C0015,O02396,2023-02-26,15.27
C0162,O02397,2022-11-16,102.96
C0445,O02398,2022-03-28,48.12
C0163,O02399,2022-08-05,314.23
C0320,O02400,2023-05-05,40.04
C0497,O02401,2023-06-03,327.51
C0281,O02402,2022-10-05,231.76
C0280,O02403,2023-12-23,31.52
C0012,O02404,2022-06-18,162.73
C0274,O02405,2022-11-26,542.71
C0271,O02406,2023-10-12,29.12
C0492,O02407,2023-03-17,57.41
C0208,O02408,2023-01-26,73.43
C0027,O02409,2023-05-11,34.95
C0072,O02410,2023-01-16,1.54
C0060,O02411,2022-11-02,24.86
C0430,O02412,2023-11-04,33.12
C0473,O02413,2023-05-28,58.63
C0145,O02414,2022-07-07,18.77
C0093,O02415,2023-05-31,206.56
C0309,O02416,2023-10-06,122.05
C0008,O02417,2023-03-03,8.91
C0079,O02418,2023-05-17,105.01
C0027,O02419,2023-12-31,106.03
C0174,O02420,2022-09-17,312.86
C0050,O02421,2023-05-28,0.3
C0500,O02422,2022-03-12,28.49
C0199,O02423,2023-04-23,262.82
C0387,O02424,2022-06-27,269.02
C0349,O02425,2023-04-02,127.51
C0448,O02426,2022-07-08,145.14
C0428,O02427,2022-10-18,9.59
C0181,O02428,2023-06-04,72.13
C0024,O02429,2022-10-19,26.34
C0316,O02430,2023-09-27,19.99
C0378,O02431,2022-10-10,166.23
C0387,O02432,2023-06-28,14.51
C0404,O02433,2023-01-12,63.23
C0046,O02434,2023-10-20,279.0
C0015,O02435,2022-06-05,20.56
C0153,O02436,2023-05-23,381.64
C0222,O02437,2023-02-17,516.52
C0206,O02438,2023-06-12,81.11
C0455,O02439,2022-12-21,18.65
C0273,O02440,2023-07-13,38.0
C0382,O02441,2022-07-06,55.25
C0236,O02442,2022-01-31,37.01
C0340,O02443,2022-09-17,32.94
C0228,O02444,2023-02-25,358.38
C0009,O02445,2023-06-13,16.65
C0166,O02446,2023-07-05,132.17
C0432,O02447,2022-10-31,0.04
C0444,O02448,2022-02-08,90.68
C0319,O02449,2023-05-04,247.63
C0214,O02450,2023-10-06,33.96
C0117,O02451,2023-06-26,20.52
C0386,O02452,2023-11-01,105.46
C0344,O02453,2022-10-05,124.69
C0072,O02454,2022-07-22,116.48
C0395,O02455,2022-03-07,38.47
C0064,O02456,2022-04-18,29.06
C0205,O02457,2022-09-25,312.17
C0209,O02458,2022-08-10,256.78
C0072,O02459,2023-06-14,61.12
C0277,O02460,2022-03-31,187.21
C0274,O02461,2023-11-24,60.21
C0478,O02462,2022-09-12,55.23
C0320,O02463,2023-03-31,17.05
C0338,O02464,2022-09-10,55.58
C0366,O02465,2022-09-14,77.09
C0495,O02466,2023-01-18,2.28
C0095,O02467,2023-03-18,58.72
C0166,O02468,2023-08-22,152.03
C0032,O02469,2022-03-31,113.96
C0011,O02470,2023-01-25,100.83
C0301,O02471,2023-08-05,240.3
C0217,O02472,2022-02-13,1.82
C0289,O02473,2023-12-13,81.43
C0102,O02474,2023-10-26,154.81
C0425,O02475,2023-08-21,77.94
C0392,O02476,2022-01-19,39.14
C0267,O02477,2022-04-11,14.65
C0214,O02478,2023-08-30,218.54
C0179,O02479,2022-12-23,63.63
C0088,O02480,2023-06-26,210.47
C0041,O02481,2022-02-02,88.15
C0401,O02482,2022-08-17,112.14
C0076,O02483,2023-06-08,163.1
C0377,O02484,2023-09-22,107.63
C0046,O02485,2022-06-04,50.76
C0160,O02486,2023-02-27,72.08
C0463,O02487,2022-09-03,162.48
C0080,O02488,2023-02-09,46.78
C0310,O02489,2023-06-25,49.12
C0086,O02490,2022-06-10,10.06
C0092,O02491,2023-12-03,246.02
C0148,O02492,2022-04-27,9.55
C0161,O02493,2022-09-28,104.47
C0202,O02494,2023-11-23,53.31
C0424,O02495,2023-05-02,52.02
C0416,O02496,2022-06-21,113.8
C0242,O02497,2022-10-01,6.95
C0353,O02498,2022-09-16,90.07
C0002,O02499,2022-05-15,147.85
C0225,O02500,2023-11-14,176.15
C0289,O02501,2023-12-23,18.7
C0233,O02502,2023-02-26,227.71
C0461,O02503,2023-02-25,106.75
C0414,O02504,2022-07-05,213.58
C0417,O02505,2022-12-30,66.41
C0077,O02506,2023-08-30,78.1
C0116,O02507,2023-01-13,251.38
C0154,O02508,2023-06-07,230.17
C0406,O02509,2023-08-03,59.45
C0103,O02510,2023-12-23,32.08
C0194,O02511,2022-07-15,49.95
C0166,O02512,2022-04-08,49.06
C0359,O02513,2023-08-28,33.81
C0090,O02514,2022-01-22,31.28
C0174,O02515,2023-03-26,197.37
C0122,O02516,2022-06-21,7.24
C0498,O02517,2023-01-18,113.2
C0143,O02518,2022-05-14,18.97
C0482,O02519,2023-03-02,42.24
C0106,O02520,2022-01-25,6.35
C0375,O02521,2023-05-18,31.47
C0428,O02522,2022-07-04,146.28
C0305,O02523,2022-03-26,216.3
C0360,O02524,2023-07-21,25.04
C0459,O02525,2022-05-24,62.28
C0317,O02526,2023-11-10,63.55
C0451,O02527,2023-02-16,206.81
C0123,O02528,2022-08-12,143.88
C0390,O02529,2022-08-08,71.96
C0009,O02530,2022-06-28,111.09
C0262,O02531,2023-09-23,187.96
C0073,O02532,2023-03-09,0.96
C0359,O02533,2022-09-22,51.57
C0223,O02534,2023-03-05,237.78
C0416,O02535,2023-10-24,134.83
C0041,O02536,2023-02-20,78.27
C0370,O02537,2023-03-29,75.43
C0204,O02538,2023-12-28,42.74
C0264,O02539,2022-07-16,73.51
C0328,O02540,2023-07-08,106.53
C0178,O02541,2022-02-22,54.19
C0348,O02542,2023-04-25,125.23
C0318,O02543,2023-03-19,197.5
C0084,O02544,2022-11-26,16.8
C0318,O02545,2022-09-08,60.07
C0111,O02546,2022-05-03,52.43
C0251,O02547,2023-01-22,116.3
C0383,O02548,2022-12-05,28.75
C0007,O02549,2022-12-14,102.23
C0459,O02550,2022-01-29,209.96
C0084,O02551,2022-02-04,54.15
C0208,O02552,2023-06-02,241.93
C0388,O02553,2023-01-31,498.55
C0390,O02554,2023-09-15,11.22
C0314,O02555,2022-10-21,26.53
C0022,O02556,2023-08-12,300.34
C0410,O02557,2022-12-15,317.79
C0383,O02558,2022-05-27,10.28
C0003,O02559,2022-03-08,1.51
C0127,O02560,2023-06-04,17.57
C0297,O02561,2022-05-02,552.47
C0188,O02562,2022-12-06,19.85
C0362,O02563,2022-06-24,69.83
C0014,O02564,2023-11-22,188.66
C0459,O02565,2023-08-20,2.06
C0466,O02566,2023-03-27,92.76
C0012,O02567,2023-07-11,32.44
C0087,O02568,2022-05-16,198.29
C0012,O02569,2022-01-16,33.33
C0397,O02570,2022-11-29,116.08
C0025,O02571,2022-07-14,112.15
C0301,O02572,2023-05-11,25.04
C0243,O02573,2022-01-09,3.54
C0122,O02574,2022-11-30,52.64
C0147,O02575,2022-11-29,34.14
C0055,O02576,2022-11-23,165.54
C0238,O02577,2022-01-15,161.13
C0356,O02578,2023-09-06,61.07
C0173,O02579,2022-08-14,93.27
C0392,O02580,2023-03-01,92.7
C0221,O02581,2023-02-12,175.54
C0119,O02582,2022-04-23,55.34
C0309,O02583,2023-03-04,32.22
C0183,O02584,2022-01-01,30.79
C0288,O02585,2022-09-23,76.83
C0307,O02586,2023-05-06,59.63
C0300,O02587,2022-07-27,58.0
C0082,O02588,2023-09-14,9.56
C0454,O02589,2023-12-13,126.8
C0402,O02590,2023-01-04,24.05
C0211,O02591,2022-11-02,21.93
C0150,O02592,2022-01-12,53.23
C0037,O02593,2022-12-11,25.85
C0352,O02594,2023-04-10,87.67
C0312,O02595,2023-12-01,46.44
C0361,O02596,2023-10-28,59.59
C0059,O02597,2023-05-09,77.04
C0131,O02598,2023-01-03,22.76
C0412,O02599,2023-02-24,16.93
C0202,O02600,2022-06-20,212.38
C0243,O02601,2022-05-14,56.87
C0035,O02602,2023-03-03,53.12
C0445,O02603,2022-01-25,3.63
C0093,O02604,2023-06-14,68.91
C0438,O02605,2022-07-09,80.78
C0447,O02606,2022-05-21,81.83
C0207,O02607,2023-07-09,122.77
C0353,O02608,2023-10-20,19.54
C0391,O02609,2022-11-11,29.07
C0332,O02610,2023-03-20,166.46
C0305,O02611,2022-11-15,294.07
C0350,O02612,2023-03-17,14.61
C0213,O02613,2022-04-02,68.85
C0159,O02614,2022-06-28,24.1
C0442,O02615,2022-02-25,6.2
C0445,O02616,2022-06-04,39.38
C0024,O02617,2023-11-03,15.51
C0404,O02618,2022-04-21,123.76
C0293,O02619,2022-05-17,76.3
C0004,O02620,2022-08-20,15.53
C0220,O02621,2023-04-13,0.93
C0364,O02622,2023-04-26,165.11
C0382,O02623,2022-03-09,19.38
C0020,O02624,2022-09-06,93.2
C0444,O02625,2022-11-19,41.09
C0152,O02626,2023-06-02,88.06
C0050,O02627,2023-03-08,37.93
C0177,O02628,2023-05-02,9.1
C0435,O02629,2023-08-29,25.23
C0096,O02630,2023-03-05,20.83
C0105,O02631,2022-09-26,55.87
C0420,O02632,2023-12-10,107.38
C0250,O02633,2023-06-21,30.63
C0117,O02634,2022-05-28,1.21
C0354,O02635,2022-04-28,73.18
C0228,O02636,2023-01-02,93.08
C0066,O02637,2022-03-07,329.33
C0335,O02638,2023-01-05,89.03
C0418,O02639,2022-06-24,63.71
C0420,O02640,2023-08-11,85.19
C0262,O02641,2023-05-10,262.97
C0295,O02642,2022-04-24,176.25
C0426,O02643,2022-04-21,39.01
C0243,O02644,2023-03-15,27.08
C0371,O02645,2023-12-16,30.47
C0186,O02646,2022-05-27,70.2
C0246,O02647,2022-02-04,136.28
C0125,O02648,2022-11-05,69.96
C0268,O02649,2023-06-22,7.02
C0131,O02650,2022-01-14,128.58
C0237,O02651,2023-01-09,163.97
C0018,O02652,2023-07-11,34.18
C0040,O02653,2023-03-04,109.1
C0021,O02654,2023-12-29,55.62
C0399,O02655,2022-08-21,219.93
C0225,O02656,2023-12-06,186.58
C0355,O02657,2023-07-17,74.54
C0282,O02658,2023-12-27,117.61
C0008,O02659,2023-10-25,214.86
C0100,O02660,2023-03-16,68.46
C0240,O02661,2023-05-17,37.58
C0478,O02662,2022-10-02,140.11
C0087,O02663,2022-03-17,24.85
C0298,O02664,2023-03-15,49.19
C0428,O02665,2023-11-30,200.79
C0014,O02666,2022-10-16,128.89
C0334,O02667,2023-06-24,51.72
C0002,O02668,2023-11-23,24.17
C0375,O02669,2022-09-10,44.0
C0293,O02670,2022-05-06,33.42
C0325,O02671,2022-06-26,19.37
C0422,O02672,2022-02-06,136.0
C0493,O02673,2023-02-14,29.04
C0041,O02674,2023-09-03,60.54
C0318,O02675,2023-09-02,48.75
C0316,O02676,2022-05-07,402.17
C0381,O02677,2023-04-28,49.61
C0111,O02678,2022-06-17,8.34
C0014,O02679,2023-08-15,9.41
C0231,O02680,2022-10-21,89.34
C0473,O02681,2023-09-30,91.47
C0084,O02682,2022-12-09,54.26
C0130,O02683,2022-11-06,56.54
C0231,O02684,2023-10-24,5.54
C0326,O02685,2023-06-12,72.68
C0145,O02686,2023-06-24,70.27
C0379,O02687,2023-02-23,16.2
C0345,O02688,2023-03-20,10.96
C0028,O02689,2023-11-16,13.19
C0066,O02690,2023-07-12,10.65
C0163,O02691,2022-08-24,94.09
C0229,O02692,2023-03-15,21.88
C0261,O02693,2022-08-02,28.96
C0449,O02694,2022-03-26,19.06
C0424,O02695,2022-03-26,316.62
C0460,O02696,2023-05-04,192.84
C0440,O02697,2022-03-06,26.2
C0164,O02698,2023-10-08,39.69
C0301,O02699,2023-10-25,23.56
C0407,O02700,2023-09-19,67.7
C0303,O02701,2022-03-05,1.98
C0287,O02702,2022-12-09,111.28
C0395,O02703,2022-12-18,74.06
C0010,O02704,2022-06-07,228.91
C0195,O02705,2023-08-12,17.96
C0118,O02706,2023-05-06,163.02
C0270,O02707,2023-10-20,157.0
C0080,O02708,2023-04-08,13.6
C0458,O02709,2022-08-13,50.84
C0093,O02710,2022-11-09,18.65
C0266,O02711,2023-09-07,29.4
C0332,O02712,2023-04-11,30.55
C0350,O02713,2022-03-29,81.25
C0361,O02714,2022-10-30,53.0
C0257,O02715,2023-11-11,295.14
C0133,O02716,2023-03-11,13.51
C0276,O02717,2023-11-13,363.79
C0264,O02718,2022-05-15,26.22
C0171,O02719,2022-02-19,148.23
C0460,O02720,2023-03-08,41.4
C0001,O02721,2022-12-06,15.44
C0313,O02722,2022-12-13,195.11
C0064,O02723,2023-10-08,36.94
C0374,O02724,2022-12-13,107.54
C0468,O02725,2023-10-11,83.57
C0284,O02726,2022-09-02,63.82
C0121,O02727,2022-04-19,68.48
C0107,O02728,2023-06-17,131.77
C0421,O02729,2022-03-31,9.19
C0175,O02730,2022-10-23,110.32
C0485,O02731,2022-04-22,226.16
C0204,O02732,2023-08-12,5.95
C0165,O02733,2022-06-26,15.16
C0305,O02734,2022-12-09,126.1
C0497,O02735,2023-10-22,57.5
C0120,O02736,2022-04-11,51.68
C0044,O02737,2023-09-21,14.73
C0312,O02738,2023-08-27,70.68
C0156,O02739,2023-02-05,13.53
C0367,O02740,2022-01-28,64.74
C0207,O02741,2023-06-21,144.23
C0390,O02742,2022-02-27,29.88
C0108,O02743,2023-05-13,65.54
C0251,O02744,2022-10-24,483.03
C0445,O02745,2022-05-14,116.04
C0404,O02746,2022-11-27,184.11
C0370,O02747,2022-09-06,53.59
C0334,O02748,2023-07-04,146.04
C0130,O02749,2022-03-16,4.14
C0457,O02750,2023-10-16,13.11
C0293,O02751,2022-06-17,22.7
C0020,O02752,2023-05-18,51.41
C0282,O02753,2022-12-21,186.91
C0285,O02754,2022-08-13,42.51
C0001,O02755,2023-10-26,106.31
C0119,O02756,2023-06-15,123.55
C0035,O02757,2022-05-26,88.23
C0198,O02758,2022-08-29,44.2
C0485,O02759,2022-12-10,86.05
C0245,O02760,2022-02-04,41.9
C0059,O02761,2023-12-03,8.76
C0325,O02762,2022-01-01,493.42
C0161,O02763,2022-06-02,13.6
C0497,O02764,2023-03-05,7.51
C0179,O02765,2023-05-23,210.81
C0206,O02766,2022-05-06,35.93
C0012,O02767,2023-05-06,105.07
C0490,O02768,2023-04-27,39.9
C0276,O02769,2022-12-11,49.67
C0181,O02770,2022-08-09,30.4
C0242,O02771,2023-12-24,42.01
C0216,O02772,2022-01-25,52.88
C0251,O02773,2023-06-12,127.45
C0299,O02774,2022-07-01,71.65
C0126,O02775,2023-05-14,287.47
C0482,O02776,2023-10-03,4.28
C0217,O02777,2022-02-11,69.93
C0306,O02778,2023-04-26,87.76
C0285,O02779,2023-03-15,252.82
C0185,O02780,2023-02-06,5.04
C0039,O02781,2023-06-30,85.21
C0223,O02782,2022-12-11,192.16
C0184,O02783,2022-02-14,27.7
C0495,O02784,2023-10-08,208.98
C0427,O02785,2022-01-21,1.92
C0178,O02786,2023-09-26,131.85
C0407,O02787,2022-03-11,270.48
C0428,O02788,2022-02-17,107.06
C0294,O02789,2023-05-06,57.81
C0340,O02790,2023-07-05,4.59
C0151,O02791,2022-10-14,252.72
C0384,O02792,2022-01-10,63.54
C0126,O02793,2023-06-26,2.94
C0301,O02794,2022-10-01,117.06
C0308,O02795,2023-08-23,65.75
C0336,O02796,2023-01-16,13.28
C0434,O02797,2022-11-25,24.11
C0234,O02798,2023-04-24,6.67
C0380,O02799,2022-01-15,85.4
C0375,O02800,2023-05-31,97.29
C0008,O02801,2022-07-10,70.47
C0498,O02802,2022-06-17,169.88
C0341,O02803,2023-06-05,197.33
C0129,O02804,2023-09-13,95.61
C0264,O02805,2022-05-17,1.28
C0157,O02806,2022-06-03,118.82
C0352,O02807,2023-01-23,54.13
C0358,O02808,2022-07-28,83.37
C0005,O02809,2022-09-29,104.72
C0495,O02810,2022-05-23,43.11
C0086,O02811,2023-09-03,249.01
C0175,O02812,2022-03-10,14.38
C0290,O02813,2022-09-04,111.33
C0193,O02814,2022-09-18,0.44
C0311,O02815,2022-03-20,258.56
C0119,O02816,2023-10-20,11.94
C0218,O02817,2023-09-15,9.97
C0427,O02818,2023-08-28,40.5
C0458,O02819,2023-06-09,46.77
C0414,O02820,2023-09-13,24.12
C0114,O02821,2022-11-26,87.98
C0466,O02822,2022-07-08,58.5
C0145,O02823,2022-04-05,3.48
C0026,O02824,2023-09-09,38.52
C0136,O02825,2022-01-08,166.3
C0303,O02826,2022-03-08,117.02
C0232,O02827,2023-05-11,129.05
C0369,O02828,2022-07-10,119.77
C0076,O02829,2023-01-01,37.25
C0475,O02830,2023-06-05,10.5
C0328,O02831,2022-04-27,31.81
C0345,O02832,2022-09-24,178.25
C0302,O02833,2023-09-03,393.58
C0452,O02834,2023-04-30,68.09
C0289,O02835,2023-05-24,0.97
C0001,O02836,2022-10-25,15.09
C0147,O02837,2022-06-13,38.87
C0287,O02838,2023-01-11,86.41
C0464,O02839,2023-10-15,7.81
C0142,O02840,2022-09-25,287.1
C0053,O02841,2023-07-03,45.43
C0304,O02842,2022-03-15,243.71
C0069,O02843,2023-05-23,151.65
C0361,O02844,2022-03-14,140.83
C0090,O02845,2022-11-04,93.32
C0446,O02846,2022-07-18,98.56
C0220,O02847,2022-05-10,101.61
C0450,O02848,2023-07-26,99.08
C0498,O02849,2023-09-07,80.68
C0192,O02850,2023-05-02,429.87
C0454,O02851,2022-05-31,131.79
C0063,O02852,2023-10-31,150.03
C0073,O02853,2022-07-25,205.93
C0161,O02854,2022-06-28,24.29
C0169,O02855,2022-07-16,8.75
C0089,O02856,2022-03-30,65.95
C0176,O02857,2023-03-10,72.17
C0269,O02858,2022-07-02,176.72
C0073,O02859,2022-07-28,58.66
C0245,O02860,2023-05-08,84.6
C0077,O02861,2022-05-10,74.88
C0159,O02862,2023-10-27,3.9
C0489,O02863,2022-01-13,95.51
C0459,O02864,2023-09-26,176.05
C0324,O02865,2022-04-16,17.14
C0098,O02866,2023-01-10,90.22
C0381,O02867,2023-08-05,90.04
C0102,O02868,2023-12-08,17.93
C0494,O02869,2023-11-29,13.18
C0132,O02870,2022-04-09,391.46
C0102,O02871,2023-08-17,50.04
C0019,O02872,2023-08-10,25.8
C0454,O02873,2022-07-11,18.79
C0482,O02874,2022-11-21,110.14
C0082,O02875,2023-12-27,94.02
C0397,O02876,2023-04-12,103.16
C0489,O02877,2023-01-02,9.21
C0279,O02878,2022-11-14,223.99
C0339,O02879,2022-05-24,49.31
C0365,O02880,2023-01-19,37.6
C0331,O02881,2022-08-04,62.06
C0129,O02882,2022-12-27,49.44
C0344,O02883,2022-11-20,199.2
C0310,O02884,2022-01-15,264.88
C0455,O02885,2022-08-05,36.16
C0089,O02886,2023-05-07,199.46
C0213,O02887,2023-07-01,152.11
C0143,O02888,2022-07-02,267.09
C0065,O02889,2022-09-27,28.2
C0076,O02890,2023-04-12,86.03
C0199,O02891,2023-09-04,32.1
C0143,O02892,2023-06-03,173.78
C0405,O02893,2023-06-26,0.53
C0403,O02894,2023-04-12,83.2
C0316,O02895,2022-11-01,41.43
C0093,O02896,2022-05-24,38.96
C0473,O02897,2022-04-21,103.54
C0417,O02898,2022-08-20,190.71
C0305,O02899,2023-11-22,93.95
C0224,O02900,2023-08-07,191.85
C0497,O02901,2023-12-23,30.73
C0291,O02902,2023-08-15,73.29
C0428,O02903,2023-05-15,59.88
C0102,O02904,2023-08-18,1.17
C0474,O02905,2023-07-08,81.38
C0267,O02906,2022-09-30,108.33
C0355,O02907,2023-12-04,89.63
C0456,O02908,2022-06-22,133.29
C0110,O02909,2022-01-07,84.71
C0462,O02910,2022-06-04,6.91
C0330,O02911,2023-06-06,12.38
C0450,O02912,2023-06-30,90.75
C0430,O02913,2023-07-02,32.16
C0265,O02914,2023-06-02,8.3
C0003,O02915,2022-08-03,56.14
C0085,O02916,2022-05-14,80.82
C0282,O02917,2022-10-12,39.86
C0328,O02918,2022-05-06,127.45
C0304,O02919,2023-03-15,103.22
C0450,O02920,2023-11-17,40.47
C0454,O02921,2022-06-01,140.6
C0412,O02922,2022-11-27,104.61
C0117,O02923,2023-06-22,101.46
C0221,O02924,2023-01-18,80.62
C0154,O02925,2022-04-25,1.15
C0153,O02926,2023-04-27,119.24
C0012,O02927,2022-10-11,47.17
C0133,O02928,2022-03-16,285.79
C0482,O02929,2022-06-15,170.37
C0304,O02930,2022-07-08,88.6
C0293,O02931,2022-03-19,29.06
C0463,O02932,2023-08-25,22.78
C0300,O02933,2023-11-19,41.61
C0228,O02934,2022-01-21,64.73
C0271,O02935,2023-07-20,35.11
C0043,O02936,2022-07-03,72.35
C0432,O02937,2022-08-10,18.08
C0343,O02938,2022-11-24,380.37
C0326,O02939,2022-06-28,11.42
